#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo00438	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00439	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00441	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo00442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00444	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00449	dual	dual	plastid	non-organellar	non-organellar
Spo00450	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00451	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00452	dual	dual	mitochondrial	dual	mitochondrial
Spo00453	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo00454	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00455	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00457	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00458	dual	mitochondrial	non-organellar	non-organellar	plastid
Spo00459	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00463	dual	dual	mitochondrial	dual	mitochondrial
Spo00464	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00466	plastid	plastid	plastid	plastid	non-organellar
Spo00467	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00469	plastid	non-organellar	non-organellar	plastid	plastid
Spo00470	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo00471	plastid	plastid	plastid	non-organellar	non-organellar
Spo00472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00473	dual	dual	mitochondrial	non-organellar	non-organellar
Spo00474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00475	plastid	plastid	plastid	non-organellar	non-organellar
Spo00476	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00477	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo00478	plastid	plastid	plastid	plastid	plastid
Spo00479	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo00480	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo00481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00482	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00484	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00485	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00486	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00487	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00488	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo00489	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00492	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00493	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00495	dual	dual	mitochondrial	plastid	non-organellar
Spo00496	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo00497	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00498	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo00499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00501	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00503	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00504	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00505	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00506	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00509	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00510	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo00511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00512	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo00513	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00515	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00516	plastid	plastid	plastid	non-organellar	plastid
Spo00518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00523	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00526	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo00527	plastid	plastid	plastid	plastid	non-organellar
Spo00528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00529	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00530	plastid	plastid	plastid	plastid	non-organellar
Spo00531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00532	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo00533	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00534	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00535	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo00536	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo00537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00538	plastid	plastid	plastid	plastid	plastid
Spo00539	plastid	plastid	plastid	plastid	non-organellar
Spo00540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00541	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00542	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00544	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00547	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00548	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo00549	dual	dual	plastid	non-organellar	non-organellar
Spo00551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00552	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo00553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00554	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo00555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00559	plastid	non-organellar	plastid	plastid	non-organellar
Spo00560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00561	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00562	dual	dual	mitochondrial	non-organellar	non-organellar
Spo00563	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo00564	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00567	plastid	plastid	plastid	plastid	plastid
Spo00568	dual	plastid	plastid	plastid	dual
Spo00569	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00570	dual	dual	plastid	plastid	N/A
Spo00571	plastid	plastid	plastid	plastid	non-organellar
Spo00572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00574	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Spo00575	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00577	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00579	dual	mitochondrial	plastid	mitochondrial	mitochondrial
Spo00580	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo00581	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo00582	dual	non-organellar	mitochondrial	dual	non-organellar
Spo00583	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo00586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00588	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00591	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo00592	plastid	plastid	plastid	non-organellar	non-organellar
Spo00593	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00595	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00599	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo00600	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00601	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00605	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo00606	plastid	plastid	plastid	plastid	non-organellar
Spo00607	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Spo00609	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00612	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00615	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo00616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00619	dual	dual	mitochondrial	non-organellar	non-organellar
Spo00620	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo00621	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00622	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00627	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00633	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00634	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo00635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00636	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo00637	dual	dual	non-organellar	non-organellar	non-organellar
Spo00638	plastid	plastid	non-organellar	plastid	plastid
Spo00639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00644	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo00645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo00647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
