#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cquinoa_AUR62002975	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62002969	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002976	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002978	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62002979	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002980	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002982	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002987	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002990	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002991	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002988	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002985	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002983	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002995	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002996	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002994	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62002992	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62002999	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Cquinoa_AUR62002997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003001	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62003002	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003003	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62003004	dual	dual	mitochondrial	plastid	non-organellar
Cquinoa_AUR62003006	plastid	plastid	plastid	plastid	N/A
Cquinoa_AUR62003005	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62003007	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62003009	dual	non-organellar	non-organellar	dual	non-organellar
Cquinoa_AUR62003008	dual	plastid	mitochondrial	plastid	non-organellar
Cquinoa_AUR62003017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003016	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62003014	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003011	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003010	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003019	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003022	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62003020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003025	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003023	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003024	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62003031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003029	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Cquinoa_AUR62003030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003026	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003034	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003033	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62003037	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003039	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003041	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Cquinoa_AUR62003042	dual	dual	mitochondrial	dual	dual
Cquinoa_AUR62003045	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62003049	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003047	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003053	dual	dual	plastid	plastid	dual
Cquinoa_AUR62003051	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003052	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003048	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62003059	dual	dual	mitochondrial	plastid	dual
Cquinoa_AUR62003062	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003061	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003057	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003058	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003056	dual	non-organellar	non-organellar	dual	non-organellar
Cquinoa_AUR62003054	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62003063	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003069	dual	plastid	mitochondrial	plastid	non-organellar
Cquinoa_AUR62003064	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003068	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62003065	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003066	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003067	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003071	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003072	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003074	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003075	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003076	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003083	dual	mitochondrial	plastid	non-organellar	plastid
Cquinoa_AUR62003077	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003080	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62003081	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003082	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003087	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003089	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003086	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003088	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003097	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
Cquinoa_AUR62003095	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003111	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003107	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62003109	dual	plastid	plastid	plastid	dual
Cquinoa_AUR62003112	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003100	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62003108	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003104	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003114	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62003118	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62003116	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003115	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003121	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003125	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62003119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003136	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62003129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003135	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62003134	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003127	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003126	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003133	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003132	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003140	plastid	plastid	non-organellar	non-organellar	N/A
Cquinoa_AUR62003137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003141	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003142	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003143	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003145	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62003149	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003144	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003147	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003148	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62003153	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003152	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62003155	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62003154	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003158	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Cquinoa_AUR62003160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62003156	plastid	plastid	plastid	plastid	plastid
