Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
evm.model.Ga01G0025	evm.model.Ga01G0292	evm.model.Ga01G1921	evm.model.Ga01G1550	evm.model.Ga05G2285	evm.model.Ga01G1550	evm.model.Ga01G0354	evm.model.Ga01G2100	evm.model.Ga01G1102	evm.model.Ga05G2285	evm.model.Ga01G1370	evm.model.Ga01G1070	evm.model.Ga12G0568	evm.model.Ga10G2240		evm.model.Ga05G2285	evm.model.Ga09G0787	evm.model.Ga06G1482	evm.model.Ga03G2524	evm.model.Ga07G1601			evm.model.Ga14G1525	evm.model.Ga02G0298	evm.model.Ga10G2374							evm.model.Ga10G0126			evm.model.Ga05G2034	evm.model.Ga08G1700		evm.model.Ga13G0845	evm.model.Ga03G2513	evm.model.Ga05G0853					evm.model.Ga14G0061		evm.model.Ga07G1986								evm.model.Ga10G1513	
evm.model.Ga01G0026	evm.model.Ga01G0294	evm.model.Ga01G1928	evm.model.Ga01G1562	evm.model.Ga05G2370	evm.model.Ga01G1562	evm.model.Ga01G1521	evm.model.Ga01G2251	evm.model.Ga01G1103	evm.model.Ga05G2370	evm.model.Ga01G0742	evm.model.Ga01G1071	evm.model.Ga12G0658	evm.model.Ga10G2402		evm.model.Ga05G2370	evm.model.Ga09G1476	evm.model.Ga06G1847	evm.model.Ga03G2569	evm.model.Ga07G0595				evm.model.Ga02G1279	evm.model.Ga10G2417							evm.model.Ga10G1513			evm.model.Ga06G0142	evm.model.Ga08G2597		evm.model.Ga13G2404	evm.model.Ga03G2657	evm.model.Ga05G0924							evm.model.Ga07G1293								evm.model.Ga10G1681	
evm.model.Ga01G0027	evm.model.Ga01G0297	evm.model.Ga01G1962	evm.model.Ga01G1047	evm.model.Ga05G2619	evm.model.Ga01G1047	evm.model.Ga01G1550	evm.model.Ga01G2256	evm.model.Ga01G1116	evm.model.Ga05G2619	evm.model.Ga01G0784	evm.model.Ga01G1082	evm.model.Ga13G0807	evm.model.Ga11G0103		evm.model.Ga05G2619	evm.model.Ga09G2662	evm.model.Ga06G0321	evm.model.Ga03G2574	evm.model.Ga07G1835				evm.model.Ga02G1416	evm.model.Ga11G1545							evm.model.Ga10G1681			evm.model.Ga06G1562	evm.model.Ga08G0954		evm.model.Ga13G0903	evm.model.Ga03G1110	evm.model.Ga05G3355							evm.model.Ga07G1456								evm.model.Ga10G0375	
evm.model.Ga01G0028	evm.model.Ga01G0298	evm.model.Ga01G1965	evm.model.Ga01G1061	evm.model.Ga05G3000	evm.model.Ga01G1061	evm.model.Ga01G1562	evm.model.Ga01G2272	evm.model.Ga01G1126	evm.model.Ga05G3000	evm.model.Ga01G0841	evm.model.Ga01G1100	evm.model.Ga13G0810	evm.model.Ga11G0291		evm.model.Ga05G3000	evm.model.Ga10G1504	evm.model.Ga06G0330	evm.model.Ga04G1166	evm.model.Ga08G0108				evm.model.Ga02G1550	evm.model.Ga11G0197							evm.model.Ga10G0375			evm.model.Ga06G2408	evm.model.Ga09G0491			evm.model.Ga04G0550	evm.model.Ga05G1260							evm.model.Ga07G1523								evm.model.Ga11G2537	
evm.model.Ga01G0029	evm.model.Ga01G0319	evm.model.Ga01G1971	evm.model.Ga01G1070	evm.model.Ga05G3089	evm.model.Ga01G1070	evm.model.Ga01G1047	evm.model.Ga01G2281	evm.model.Ga01G1137	evm.model.Ga05G3089	evm.model.Ga01G0953	evm.model.Ga01G1102	evm.model.Ga13G0954	evm.model.Ga12G1321		evm.model.Ga05G3089	evm.model.Ga10G2401	evm.model.Ga07G1934	evm.model.Ga04G1639	evm.model.Ga08G0884				evm.model.Ga02G1607	evm.model.Ga11G2321							evm.model.Ga11G2537			evm.model.Ga07G2565	evm.model.Ga10G1264			evm.model.Ga04G0747	evm.model.Ga05G1374							evm.model.Ga07G0614								evm.model.Ga11G1296	
evm.model.Ga01G0030	evm.model.Ga01G0330	evm.model.Ga01G1984	evm.model.Ga01G1071	evm.model.Ga05G4172	evm.model.Ga01G1082	evm.model.Ga01G1061	evm.model.Ga01G2346	evm.model.Ga01G1145	evm.model.Ga05G4172	evm.model.Ga01G0978	evm.model.Ga01G1103	evm.model.Ga01G0481	evm.model.Ga13G2404		evm.model.Ga05G4172	evm.model.Ga10G2501	evm.model.Ga07G0717	evm.model.Ga04G2012	evm.model.Ga08G1148				evm.model.Ga02G1621	evm.model.Ga11G2335							evm.model.Ga11G1296			evm.model.Ga07G1554	evm.model.Ga11G1647			evm.model.Ga04G0790	evm.model.Ga05G1523							evm.model.Ga08G0208								evm.model.Ga12G0233	
evm.model.Ga01G0031	evm.model.Ga01G0336	evm.model.Ga01G2076	evm.model.Ga01G1082	evm.model.Ga05G1058	evm.model.Ga01G1102	evm.model.Ga01G1070	evm.model.Ga01G2356	evm.model.Ga01G1150	evm.model.Ga05G1058	evm.model.Ga01G0980	evm.model.Ga01G1116	evm.model.Ga01G0784	evm.model.Ga13G0903		evm.model.Ga05G1058	evm.model.Ga10G2949	evm.model.Ga08G1531	evm.model.Ga04G0526	evm.model.Ga08G1555				evm.model.Ga02G1656	evm.model.Ga11G1079							evm.model.Ga12G0233			evm.model.Ga08G0071	evm.model.Ga11G3953			evm.model.Ga04G0148	evm.model.Ga05G1596							evm.model.Ga08G0821								evm.model.Ga12G2581	
evm.model.Ga01G0032	evm.model.Ga01G0338	evm.model.Ga01G2097	evm.model.Ga01G1100	evm.model.Ga05G1562	evm.model.Ga01G1103	evm.model.Ga01G1071	evm.model.Ga01G2374	evm.model.Ga01G1165	evm.model.Ga05G1562	evm.model.Ga01G0990	evm.model.Ga01G1123	evm.model.Ga01G0953			evm.model.Ga05G1562	evm.model.Ga11G0108	evm.model.Ga09G1515	evm.model.Ga04G0527	evm.model.Ga08G2005				evm.model.Ga02G1666	evm.model.Ga11G1358							evm.model.Ga12G2581			evm.model.Ga08G0149	evm.model.Ga12G2415			evm.model.Ga04G1175	evm.model.Ga05G1791							evm.model.Ga08G1462									
evm.model.Ga01G0033	evm.model.Ga01G0354	evm.model.Ga01G2100	evm.model.Ga01G1102	evm.model.Ga05G1726	evm.model.Ga01G1116	evm.model.Ga01G1082	evm.model.Ga01G2445	evm.model.Ga01G0424	evm.model.Ga05G1726	evm.model.Ga01G1437	evm.model.Ga01G1126	evm.model.Ga02G1419			evm.model.Ga05G1726	evm.model.Ga11G2258	evm.model.Ga09G2655	evm.model.Ga05G2376	evm.model.Ga08G0487				evm.model.Ga02G1704	evm.model.Ga11G1431										evm.model.Ga08G1080	evm.model.Ga13G0006			evm.model.Ga04G1259	evm.model.Ga06G1435							evm.model.Ga08G2593									
evm.model.Ga01G0034	evm.model.Ga01G1521	evm.model.Ga01G2125	evm.model.Ga01G1103	evm.model.Ga05G1846	evm.model.Ga01G1126	evm.model.Ga01G1100	evm.model.Ga01G2449	evm.model.Ga01G0425	evm.model.Ga05G1846	evm.model.Ga02G0504	evm.model.Ga01G1137	evm.model.Ga03G0628			evm.model.Ga05G1846	evm.model.Ga11G1427	evm.model.Ga10G1717	evm.model.Ga05G2659	evm.model.Ga08G0536				evm.model.Ga02G0725	evm.model.Ga12G1255										evm.model.Ga08G1232	evm.model.Ga13G1187			evm.model.Ga04G1619	evm.model.Ga06G1695							evm.model.Ga09G0306									
evm.model.Ga01G0035	evm.model.Ga01G1550	evm.model.Ga01G2223	evm.model.Ga01G1116	evm.model.Ga06G0107	evm.model.Ga01G1137	evm.model.Ga01G1102	evm.model.Ga01G2659	evm.model.Ga01G0457	evm.model.Ga06G0107	evm.model.Ga02G0823	evm.model.Ga01G1143	evm.model.Ga03G0878			evm.model.Ga06G0107	evm.model.Ga12G0413	evm.model.Ga10G1930	evm.model.Ga05G2660	evm.model.Ga09G0639				evm.model.Ga03G0172	evm.model.Ga13G0659										evm.model.Ga08G1700	evm.model.Ga13G1890			evm.model.Ga04G1732	evm.model.Ga06G1809							evm.model.Ga09G0358									
evm.model.Ga01G0036	evm.model.Ga01G1562	evm.model.Ga01G2251	evm.model.Ga01G1123	evm.model.Ga06G0570	evm.model.Ga01G1142	evm.model.Ga01G1103	evm.model.Ga01G1266	evm.model.Ga01G1688	evm.model.Ga06G0570	evm.model.Ga02G0038	evm.model.Ga01G1145	evm.model.Ga03G1354			evm.model.Ga06G0570	evm.model.Ga12G2282	evm.model.Ga10G2093	evm.model.Ga05G2836	evm.model.Ga09G1133				evm.model.Ga03G0173	evm.model.Ga13G1859										evm.model.Ga08G2597	evm.model.Ga13G2005			evm.model.Ga04G1929	evm.model.Ga07G1879							evm.model.Ga09G1691									
evm.model.Ga01G0037	evm.model.Ga01G1047	evm.model.Ga01G2256	evm.model.Ga01G1126	evm.model.Ga06G1436	evm.model.Ga01G1145	evm.model.Ga01G1116	evm.model.Ga01G2710	evm.model.Ga01G1692	evm.model.Ga06G1436	evm.model.Ga02G1050	evm.model.Ga01G1150	evm.model.Ga03G1435			evm.model.Ga06G1436	evm.model.Ga13G1085	evm.model.Ga10G2631	evm.model.Ga05G0864	evm.model.Ga09G1202				evm.model.Ga03G0776	evm.model.Ga14G2071										evm.model.Ga08G0954				evm.model.Ga04G0450	evm.model.Ga07G1916							evm.model.Ga09G1763									
evm.model.Ga01G0038	evm.model.Ga01G1061	evm.model.Ga01G2272	evm.model.Ga01G1137	evm.model.Ga06G1482	evm.model.Ga01G1150	evm.model.Ga01G1123	evm.model.Ga01G2754	evm.model.Ga01G1756	evm.model.Ga06G1482	evm.model.Ga02G1144	evm.model.Ga01G1165	evm.model.Ga03G1961			evm.model.Ga06G1482	evm.model.Ga13G1822	evm.model.Ga10G1193	evm.model.Ga05G0894	evm.model.Ga09G1208				evm.model.Ga03G0816											evm.model.Ga09G0475				evm.model.Ga05G0037	evm.model.Ga07G1918							evm.model.Ga10G0597									
evm.model.Ga01G0039	evm.model.Ga01G1070	evm.model.Ga01G2281	evm.model.Ga01G1143	evm.model.Ga06G1847	evm.model.Ga01G1155	evm.model.Ga01G1126	evm.model.Ga01G1352	evm.model.Ga01G1782	evm.model.Ga06G1847	evm.model.Ga02G1276	evm.model.Ga01G1247	evm.model.Ga03G0478			evm.model.Ga06G1847	evm.model.Ga13G1842	evm.model.Ga11G0126	evm.model.Ga05G1027	evm.model.Ga09G1448				evm.model.Ga03G0817											evm.model.Ga09G0491				evm.model.Ga05G0064	evm.model.Ga07G1993							evm.model.Ga10G0687									
evm.model.Ga01G0040	evm.model.Ga01G1071	evm.model.Ga01G2346	evm.model.Ga01G1145	evm.model.Ga06G2255	evm.model.Ga01G1165	evm.model.Ga01G1137	evm.model.Ga01G0713	evm.model.Ga01G1792	evm.model.Ga06G2255	evm.model.Ga02G1286	evm.model.Ga01G0424	evm.model.Ga04G1057			evm.model.Ga06G2255	evm.model.Ga13G1987	evm.model.Ga11G1635	evm.model.Ga05G1028	evm.model.Ga09G2654				evm.model.Ga03G0221											evm.model.Ga10G2358				evm.model.Ga05G0213	evm.model.Ga07G2205							evm.model.Ga10G2009									
evm.model.Ga01G0041	evm.model.Ga01G1082	evm.model.Ga01G2356	evm.model.Ga01G1150	evm.model.Ga06G2256	evm.model.Ga01G1168	evm.model.Ga01G1143	evm.model.Ga01G0802	evm.model.Ga01G1802	evm.model.Ga06G2256	evm.model.Ga02G1416	evm.model.Ga01G0425	evm.model.Ga04G1226			evm.model.Ga06G2256	evm.model.Ga13G2551	evm.model.Ga11G2095	evm.model.Ga05G1708	evm.model.Ga09G2771				evm.model.Ga03G1417											evm.model.Ga10G1264				evm.model.Ga05G0220	evm.model.Ga07G2352							evm.model.Ga10G2253									
evm.model.Ga01G0042	evm.model.Ga01G1100	evm.model.Ga01G2374	evm.model.Ga01G1165	evm.model.Ga06G2257	evm.model.Ga01G1170	evm.model.Ga01G1145	evm.model.Ga01G0841	evm.model.Ga01G1889	evm.model.Ga06G2257	evm.model.Ga02G1419	evm.model.Ga01G0452	evm.model.Ga04G1494			evm.model.Ga06G2257	evm.model.Ga13G2637	evm.model.Ga11G2741	evm.model.Ga05G1924	evm.model.Ga10G0784				evm.model.Ga03G1436											evm.model.Ga11G1647				evm.model.Ga05G0640	evm.model.Ga07G2431							evm.model.Ga10G2449									
evm.model.Ga01G0043	evm.model.Ga01G1102	evm.model.Ga01G2445	evm.model.Ga01G0424	evm.model.Ga06G0321	evm.model.Ga01G1615	evm.model.Ga01G1150	evm.model.Ga01G1435	evm.model.Ga01G1890	evm.model.Ga06G0321	evm.model.Ga02G1621	evm.model.Ga01G0457	evm.model.Ga05G2278			evm.model.Ga06G0321	evm.model.Ga13G2725	evm.model.Ga12G0012	evm.model.Ga06G0603	evm.model.Ga10G0787				evm.model.Ga03G1453											evm.model.Ga11G3953				evm.model.Ga05G0683	evm.model.Ga07G0152							evm.model.Ga10G2615									
evm.model.Ga01G0044	evm.model.Ga01G1103	evm.model.Ga01G2449	evm.model.Ga01G0425	evm.model.Ga06G0330	evm.model.Ga01G1247	evm.model.Ga01G1165	evm.model.Ga02G0488	evm.model.Ga01G1933	evm.model.Ga06G0330	evm.model.Ga02G0581	evm.model.Ga01G1669	evm.model.Ga05G2666			evm.model.Ga06G0330	evm.model.Ga14G2429	evm.model.Ga12G0031	evm.model.Ga06G1368	evm.model.Ga10G1419				evm.model.Ga03G1466											evm.model.Ga11G0739				evm.model.Ga05G2452	evm.model.Ga07G0172							evm.model.Ga11G0371									
evm.model.Ga01G0045	evm.model.Ga01G1116	evm.model.Ga01G2604	evm.model.Ga01G0452	evm.model.Ga06G0403	evm.model.Ga01G0416	evm.model.Ga01G1168	evm.model.Ga02G0774	evm.model.Ga01G1940	evm.model.Ga06G0403	evm.model.Ga02G0594	evm.model.Ga01G1688	evm.model.Ga05G2938			evm.model.Ga06G0403		evm.model.Ga12G0360	evm.model.Ga06G0724	evm.model.Ga10G1420				evm.model.Ga03G1524											evm.model.Ga12G0416				evm.model.Ga05G2690	evm.model.Ga07G0349							evm.model.Ga11G1499									
evm.model.Ga01G0046	evm.model.Ga01G1123	evm.model.Ga01G2659	evm.model.Ga01G0457	evm.model.Ga07G1934	evm.model.Ga01G0424	evm.model.Ga01G1170	evm.model.Ga02G0791	evm.model.Ga01G1967	evm.model.Ga07G1934	evm.model.Ga02G0719	evm.model.Ga01G1692	evm.model.Ga05G3864			evm.model.Ga07G1934		evm.model.Ga12G2338	evm.model.Ga06G2197	evm.model.Ga10G1836				evm.model.Ga03G1645											evm.model.Ga12G2415				evm.model.Ga05G3897	evm.model.Ga07G0350							evm.model.Ga11G1545									
evm.model.Ga01G0047	evm.model.Ga01G1126	evm.model.Ga01G2664	evm.model.Ga01G1669	evm.model.Ga07G1102	evm.model.Ga01G0425	evm.model.Ga01G1615	evm.model.Ga02G0812	evm.model.Ga01G1968	evm.model.Ga07G1102	evm.model.Ga03G0628	evm.model.Ga01G1709	evm.model.Ga05G0918			evm.model.Ga07G1102		evm.model.Ga12G2390	evm.model.Ga06G2291	evm.model.Ga10G1841				evm.model.Ga03G1727											evm.model.Ga13G0006				evm.model.Ga05G0943	evm.model.Ga07G0768							evm.model.Ga11G2092									
evm.model.Ga01G0048	evm.model.Ga01G1137	evm.model.Ga01G1266	evm.model.Ga01G1688	evm.model.Ga07G0717	evm.model.Ga01G0449	evm.model.Ga01G1247	evm.model.Ga02G0821	evm.model.Ga01G1991	evm.model.Ga07G0717	evm.model.Ga03G0675	evm.model.Ga01G1782	evm.model.Ga05G3224			evm.model.Ga07G0717		evm.model.Ga12G2882	evm.model.Ga06G2337	evm.model.Ga10G1194				evm.model.Ga03G1791											evm.model.Ga13G1187				evm.model.Ga05G0973	evm.model.Ga08G2215							evm.model.Ga11G2276									
evm.model.Ga01G0049	evm.model.Ga01G1142	evm.model.Ga01G2710	evm.model.Ga01G1692	evm.model.Ga08G1531	evm.model.Ga01G0457	evm.model.Ga01G0373	evm.model.Ga02G0872	evm.model.Ga01G2039	evm.model.Ga08G1531	evm.model.Ga03G0695	evm.model.Ga01G1792	evm.model.Ga05G1375			evm.model.Ga08G1531		evm.model.Ga12G0992	evm.model.Ga07G1058	evm.model.Ga11G0204				evm.model.Ga03G1883											evm.model.Ga13G1890				evm.model.Ga05G1126	evm.model.Ga08G0548							evm.model.Ga11G2321									
evm.model.Ga01G0050	evm.model.Ga01G1143	evm.model.Ga01G2754	evm.model.Ga01G1709	evm.model.Ga08G2383	evm.model.Ga01G1675	evm.model.Ga01G0424	evm.model.Ga02G0069	evm.model.Ga01G2044	evm.model.Ga08G2383	evm.model.Ga03G0816	evm.model.Ga01G1796	evm.model.Ga05G1664			evm.model.Ga08G2383		evm.model.Ga13G2103	evm.model.Ga07G2008	evm.model.Ga11G0205				evm.model.Ga03G1941											evm.model.Ga13G2005				evm.model.Ga05G1144	evm.model.Ga09G1305							evm.model.Ga11G1079									
evm.model.Ga01G0051	evm.model.Ga01G1145	evm.model.Ga01G0683	evm.model.Ga01G1756	evm.model.Ga08G2397	evm.model.Ga01G1676	evm.model.Ga01G0425	evm.model.Ga02G0117	evm.model.Ga01G2086	evm.model.Ga08G2397	evm.model.Ga03G0878	evm.model.Ga01G1801	evm.model.Ga05G1717			evm.model.Ga08G2397		evm.model.Ga14G0348	evm.model.Ga07G2424	evm.model.Ga11G2067				evm.model.Ga03G1991											evm.model.Ga14G0079				evm.model.Ga05G1546	evm.model.Ga10G0035							evm.model.Ga11G1358									
evm.model.Ga01G0052	evm.model.Ga01G1150	evm.model.Ga01G1352	evm.model.Ga01G1782	evm.model.Ga08G2428	evm.model.Ga01G1688	evm.model.Ga01G0449	evm.model.Ga02G0133	evm.model.Ga01G2087	evm.model.Ga08G2428	evm.model.Ga03G1354	evm.model.Ga01G1802	evm.model.Ga05G2034			evm.model.Ga08G2428			evm.model.Ga07G2666	evm.model.Ga11G2632				evm.model.Ga03G2007															evm.model.Ga05G1616	evm.model.Ga10G1402							evm.model.Ga11G1431									
evm.model.Ga01G0053	evm.model.Ga01G1155	evm.model.Ga01G1370	evm.model.Ga01G1792	evm.model.Ga08G2875	evm.model.Ga01G1692	evm.model.Ga01G0452	evm.model.Ga02G0298	evm.model.Ga01G2097	evm.model.Ga08G2875	evm.model.Ga03G1402	evm.model.Ga01G1860	evm.model.Ga06G0142			evm.model.Ga08G2875			evm.model.Ga07G0112	evm.model.Ga11G3026				evm.model.Ga03G2112															evm.model.Ga05G1696	evm.model.Ga10G1897							evm.model.Ga12G0280									
evm.model.Ga01G0054	evm.model.Ga01G1165	evm.model.Ga01G0713	evm.model.Ga01G1796	evm.model.Ga09G0787	evm.model.Ga01G1756	evm.model.Ga01G0457	evm.model.Ga02G0314	evm.model.Ga01G2132	evm.model.Ga09G0787	evm.model.Ga03G1435	evm.model.Ga01G1889	evm.model.Ga06G1562			evm.model.Ga09G0787			evm.model.Ga07G0248	evm.model.Ga11G3567				evm.model.Ga03G2115															evm.model.Ga05G1798	evm.model.Ga10G2236							evm.model.Ga12G2214									
evm.model.Ga01G0055	evm.model.Ga01G1168	evm.model.Ga01G0742	evm.model.Ga01G1801	evm.model.Ga09G1476	evm.model.Ga01G1782	evm.model.Ga01G0481	evm.model.Ga02G1209	evm.model.Ga01G2169	evm.model.Ga09G1476	evm.model.Ga03G1466	evm.model.Ga01G1890	evm.model.Ga06G2408			evm.model.Ga09G1476			evm.model.Ga07G1436	evm.model.Ga11G4005				evm.model.Ga03G2202															evm.model.Ga05G2012	evm.model.Ga10G2373							evm.model.Ga12G1113									
evm.model.Ga01G0056	evm.model.Ga01G1170	evm.model.Ga01G0784	evm.model.Ga01G1802	evm.model.Ga09G1515	evm.model.Ga01G1792	evm.model.Ga01G1669	evm.model.Ga02G1276	evm.model.Ga01G2193	evm.model.Ga09G1515	evm.model.Ga03G1524	evm.model.Ga01G1928	evm.model.Ga07G2565			evm.model.Ga09G1515			evm.model.Ga07G1601	evm.model.Ga11G0304				evm.model.Ga03G2401															evm.model.Ga06G0006	evm.model.Ga10G2674							evm.model.Ga12G1255									
evm.model.Ga01G0057	evm.model.Ga01G1615	evm.model.Ga01G0802	evm.model.Ga01G1860	evm.model.Ga09G2655	evm.model.Ga01G1802	evm.model.Ga01G1688	evm.model.Ga02G1279	evm.model.Ga01G2199	evm.model.Ga09G2655	evm.model.Ga03G1591	evm.model.Ga01G1933	evm.model.Ga07G1554			evm.model.Ga09G2655			evm.model.Ga07G0595	evm.model.Ga12G0248				evm.model.Ga03G2473															evm.model.Ga06G1485	evm.model.Ga10G2920							evm.model.Ga13G0602									
evm.model.Ga01G0058	evm.model.Ga01G1247	evm.model.Ga01G0841	evm.model.Ga01G1889	evm.model.Ga09G2662	evm.model.Ga01G1889	evm.model.Ga01G1692	evm.model.Ga02G1408	evm.model.Ga01G2200	evm.model.Ga09G2662	evm.model.Ga03G1624	evm.model.Ga01G1967	evm.model.Ga08G0071			evm.model.Ga09G2662			evm.model.Ga07G0799	evm.model.Ga12G1582				evm.model.Ga03G2489															evm.model.Ga06G1754	evm.model.Ga11G1599							evm.model.Ga13G1651									
evm.model.Ga01G0059	evm.model.Ga01G0373	evm.model.Ga01G0953	evm.model.Ga01G1890	evm.model.Ga10G1504	evm.model.Ga01G1890	evm.model.Ga01G1709	evm.model.Ga02G1416	evm.model.Ga01G2206	evm.model.Ga10G1504	evm.model.Ga03G1846	evm.model.Ga01G1968	evm.model.Ga08G0149			evm.model.Ga10G1504			evm.model.Ga07G1835	evm.model.Ga12G1786				evm.model.Ga03G2628															evm.model.Ga06G1840	evm.model.Ga11G1998							evm.model.Ga13G1656									
evm.model.Ga01G0060	evm.model.Ga01G0416	evm.model.Ga01G0978	evm.model.Ga01G1933	evm.model.Ga10G1717	evm.model.Ga01G1921	evm.model.Ga01G1782	evm.model.Ga02G1469	evm.model.Ga01G2210	evm.model.Ga10G1717	evm.model.Ga03G1961	evm.model.Ga01G1991	evm.model.Ga08G1080			evm.model.Ga10G1717			evm.model.Ga08G0089	evm.model.Ga12G0595				evm.model.Ga03G0277															evm.model.Ga06G1900	evm.model.Ga11G2286							evm.model.Ga13G1694									
evm.model.Ga01G0061	evm.model.Ga01G0424	evm.model.Ga01G0980	evm.model.Ga01G1940	evm.model.Ga10G1930	evm.model.Ga01G1928	evm.model.Ga01G1792	evm.model.Ga02G1502	evm.model.Ga01G2254	evm.model.Ga10G1930	evm.model.Ga03G2123	evm.model.Ga01G2044	evm.model.Ga08G1232			evm.model.Ga10G1930			evm.model.Ga08G0090	evm.model.Ga12G2602				evm.model.Ga03G1110															evm.model.Ga06G1945	evm.model.Ga11G2287							evm.model.Ga13G2793									
evm.model.Ga01G0062	evm.model.Ga01G0425	evm.model.Ga01G0990	evm.model.Ga01G1967	evm.model.Ga10G2093	evm.model.Ga01G1933	evm.model.Ga01G1796	evm.model.Ga02G1550	evm.model.Ga01G2396	evm.model.Ga10G2093	evm.model.Ga03G2135	evm.model.Ga01G2086	evm.model.Ga08G1700			evm.model.Ga10G2093			evm.model.Ga08G0108	evm.model.Ga12G2603				evm.model.Ga04G0038															evm.model.Ga06G2139	evm.model.Ga11G2486																
evm.model.Ga01G0063	evm.model.Ga01G0449	evm.model.Ga01G1435	evm.model.Ga01G1968	evm.model.Ga10G2401	evm.model.Ga01G1940	evm.model.Ga01G1801	evm.model.Ga02G1571	evm.model.Ga01G2399	evm.model.Ga10G2401	evm.model.Ga03G2137	evm.model.Ga01G2087	evm.model.Ga08G2597			evm.model.Ga10G2401			evm.model.Ga08G0259	evm.model.Ga12G0921				evm.model.Ga04G0550															evm.model.Ga06G2262	evm.model.Ga11G2492																
evm.model.Ga01G0065	evm.model.Ga01G0452	evm.model.Ga01G1437	evm.model.Ga01G1991	evm.model.Ga10G2501	evm.model.Ga01G1962	evm.model.Ga01G1802	evm.model.Ga02G1607	evm.model.Ga01G2405	evm.model.Ga10G2501	evm.model.Ga03G2187	evm.model.Ga01G2108	evm.model.Ga08G0954			evm.model.Ga10G2501			evm.model.Ga08G0884	evm.model.Ga12G1373				evm.model.Ga04G0555															evm.model.Ga06G2335	evm.model.Ga11G0960																
evm.model.Ga01G0066	evm.model.Ga01G0457	evm.model.Ga02G0488	evm.model.Ga01G2039	evm.model.Ga10G2631	evm.model.Ga01G1967	evm.model.Ga01G1860	evm.model.Ga02G1621	evm.model.Ga01G2461	evm.model.Ga10G2631	evm.model.Ga03G2284	evm.model.Ga01G2111	evm.model.Ga09G0475			evm.model.Ga10G2631			evm.model.Ga08G1148	evm.model.Ga12G1400				evm.model.Ga04G0148															evm.model.Ga06G0902	evm.model.Ga12G1052																
evm.model.Ga01G0067	evm.model.Ga01G0481	evm.model.Ga02G0504	evm.model.Ga01G2044	evm.model.Ga10G2949	evm.model.Ga01G1968	evm.model.Ga01G1889	evm.model.Ga02G1656	evm.model.Ga01G2464	evm.model.Ga10G2949	evm.model.Ga03G2359	evm.model.Ga01G2132	evm.model.Ga09G0491			evm.model.Ga10G2949			evm.model.Ga08G1419	evm.model.Ga13G0601				evm.model.Ga04G1175															evm.model.Ga06G0302	evm.model.Ga12G1366																
evm.model.Ga01G0068	evm.model.Ga01G1669	evm.model.Ga02G0774	evm.model.Ga01G2086	evm.model.Ga10G1193	evm.model.Ga01G1971	evm.model.Ga01G1890	evm.model.Ga02G1666	evm.model.Ga01G2478	evm.model.Ga10G1193	evm.model.Ga03G2412	evm.model.Ga01G2169	evm.model.Ga10G2358			evm.model.Ga10G1193			evm.model.Ga08G1555	evm.model.Ga13G1960				evm.model.Ga04G1248															evm.model.Ga07G1981	evm.model.Ga13G1830																
