#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
evm.model.Ga01G0331	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0332	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0334	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0335	dual	plastid	plastid	dual	plastid
evm.model.Ga01G0336	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0337	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga01G0338	dual	mitochondrial	mitochondrial	plastid	non-organellar
evm.model.Ga01G0339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0342	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0343	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0344	plastid	plastid	non-organellar	non-organellar	plastid
evm.model.Ga01G0345	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0346	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G0347	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0348	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0349	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0351	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0353	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0354	dual	dual	plastid	plastid	plastid
evm.model.Ga01G0355	dual	dual	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga01G0356	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0357	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G0358	dual	dual	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0359	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0360	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G0361	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G0362	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1036	dual	dual	mitochondrial	non-organellar	N/A
evm.model.Ga01G1037	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
evm.model.Ga01G1507	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
evm.model.Ga01G1508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1509	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1512	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1513	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1515	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1516	dual	dual	plastid	plastid	N/A
evm.model.Ga01G1517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1521	dual	dual	plastid	plastid	non-organellar
evm.model.Ga01G1522	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga01G1523	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1526	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1039	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1040	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1529	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1532	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga01G1533	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1534	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1535	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G1536	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1538	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1541	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1542	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1545	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1546	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1042	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1547	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1550	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga01G1551	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga01G1552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1553	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1554	dual	dual	non-organellar	plastid	non-organellar
evm.model.Ga01G1555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1561	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1562	dual	dual	plastid	dual	mitochondrial
evm.model.Ga01G1563	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1564	dual	dual	non-organellar	mitochondrial	non-organellar
evm.model.Ga01G1565	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1566	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1567	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1568	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1570	dual	dual	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1575	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1047	dual	dual	mitochondrial	dual	dual
evm.model.Ga01G1048	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1049	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1051	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G1052	dual	mitochondrial	plastid	plastid	non-organellar
evm.model.Ga01G1053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1054	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1578	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1579	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1580	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga01G1581	dual	dual	non-organellar	non-organellar	mitochondrial
evm.model.Ga01G1582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1585	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1057	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1058	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1061	dual	mitochondrial	plastid	non-organellar	non-organellar
evm.model.Ga01G1062	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1063	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1064	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1065	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1066	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1067	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1069	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1070	dual	dual	mitochondrial	dual	mitochondrial
evm.model.Ga01G1071	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga01G1072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1074	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1075	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1076	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1078	dual	non-organellar	mitochondrial	plastid	non-organellar
evm.model.Ga01G1079	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1081	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1082	plastid	plastid	plastid	plastid	plastid
evm.model.Ga01G1083	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1085	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1088	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1089	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1090	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1091	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga01G1092	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1094	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1095	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
