#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_C_LOC113693301_rna43855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699782_rna52038	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693683_rna40720	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113707953_rna62337	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724348_rna12616	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113707955_rna63111	dual	dual	non-organellar	non-organellar	mitochondrial
Cara_C_LOC113707954_rna63453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707956_rna63747	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707959_rna63963	dual	non-organellar	plastid	mitochondrial	mitochondrial
Cara_C_LOC113724412_rna12837	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713923_rna70694	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113724410_rna12832	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724417_rna12860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717291_rna73798	dual	dual	plastid	plastid	dual
Cara_C_LOC113724415_rna12849	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724414_rna12841	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689701_rna37533	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690647_rna37132	dual	dual	plastid	plastid	plastid
Cara_C_LOC113690644_rna39832	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738738_rna920	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113713457_rna70114	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690643_rna39829	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113708767_rna62632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690641_rna37127	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738733_rna28412	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738732_rna29296	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738731_rna29453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738730_rna918	dual	plastid	mitochondrial	non-organellar	plastid
Cara_C_LOC113738737_rna28840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738736_rna30606	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113717296_rna72161	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715066_rna70227	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Cara_C_LOC113740267_rna30451	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740264_rna29687	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715065_rna70224	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715062_rna70202	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740263_rna29402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698520_rna48902	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113715061_rna70008	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113725322_rna8767	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725323_rna8766	dual	dual	plastid	plastid	plastid
Cara_C_LOC113725320_rna8759	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717294_rna74013	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113725326_rna8769	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725327_rna8771	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113740268_rna30453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725325_rna8768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734409_rna23174	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113734408_rna23166	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734159_rna22600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734158_rna22599	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717034_rna73879	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113699893_rna52324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734401_rna23159	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734400_rna23157	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734403_rna23162	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734402_rna23163	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734405_rna23164	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739677_rna28635	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113734407_rna23165	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734406_rna2975	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724547_rna13265	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707249_rna61082	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739251_rna30420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735881_rna24614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739471_rna28887	dual	dual	plastid	non-organellar	plastid
Cara_C_LOC113716404_rna74157	dual	non-organellar	plastid	mitochondrial	non-organellar
Cara_C_LOC113739670_rna28315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727821_rna13855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699292_rna50924	dual	mitochondrial	plastid	mitochondrial	non-organellar
Cara_C_LOC113708765_rna62630	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113717033_rna73889	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725951_rna9927	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715345_rna73665	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705254_rna61614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699562_rna51082	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113720318_rna8337	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726630_rna11229	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738468_rna29905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699098_rna50415	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725953_rna9931	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113690512_rna39688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699094_rna49677	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113699095_rna50606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699096_rna50475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113722672_rna8386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699090_rna50993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699091_rna50443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699092_rna51084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714375_rna70117	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113725401_rna1451	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113724422_rna12864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691669_rna40935	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113691668_rna42794	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113691666_rna43848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705255_rna61613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699567_rna51097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691662_rna42169	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713496_rna69827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714919_rna69446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714918_rna71146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698419_rna49715	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691718_rna40783	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716406_rna74154	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698413_rna51324	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113714910_rna71569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714913_rna69760	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113698410_rna48949	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714915_rna71538	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714914_rna70031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726448_rna10906	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698414_rna49423	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717031_rna73881	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113727328_rna12723	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699787_rna52045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705256_rna61871	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724540_rna13226	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739064_rna29849	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739065_rna29859	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113739066_rna29873	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113699329_rna50450	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113739060_rna29824	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739061_rna29826	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739062_rna29827	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113739063_rna29838	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699322_rna50437	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699323_rna50438	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113699320_rna50602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699321_rna50603	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113739068_rna29880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699327_rna51619	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_C_LOC113717030_rna72691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699325_rna50249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705926_rna60344	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689131_rna37563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113743465_rna2894	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113705257_rna62027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697800_rna48843	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690805_rna38275	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113694166_rna43413	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739558_rna28126	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724161_rna12032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735576_rna23621	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113735577_rna23640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113730278_rna2806	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113705925_rna60343	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735572_rna23615	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735573_rna23616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735570_rna23614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735571_rna3190	plastid	non-organellar	plastid	non-organellar	plastid
Cara_C_LOC113705922_rna60339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708769_rna62633	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705867_rna60213	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735578_rna3191	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113735579_rna23641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113736007_rna24964	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113692381_rna43374	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113736005_rna24963	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113736004_rna24962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113736003_rna24961	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_C_LOC113736002_rna24960	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113690806_rna39538	dual	dual	mitochondrial	plastid	non-organellar
Cara_C_LOC113692380_rna41617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
