#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_E_LOC113718765_rna76208	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718762_rna7649	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113718763_rna76358	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718760_rna77338	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113718761_rna77213	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738247_rna25881	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738246_rna25876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738242_rna25873	dual	dual	plastid	plastid	plastid
Cara_E_LOC113738241_rna25874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738240_rna25871	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113738249_rna25888	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113738248_rna25883	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113691640_rna4278	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719417_rna76715	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730075_rna15178	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719415_rna75030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730077_rna15180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730070_rna15169	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719412_rna77103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730072_rna15171	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113719410_rna75013	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730079_rna15188	plastid	non-organellar	non-organellar	non-organellar	plastid
Cara_E_LOC113719419_rna75033	dual	dual	plastid	plastid	dual
Cara_E_LOC113719418_rna76714	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701869_rna53481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701868_rna53240	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113701863_rna55377	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701862_rna55376	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701861_rna54380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701860_rna52869	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113701867_rna54059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701866_rna53604	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701865_rna53016	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113701864_rna53017	dual	dual	plastid	plastid	plastid
Cara_E_LOC113699343_rna3834	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731032_rna16997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731031_rna16995	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731030_rna16994	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113731037_rna17008	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113731036_rna17003	dual	plastid	mitochondrial	plastid	non-organellar
Cara_E_LOC113731035_rna16999	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113731034_rna16998	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113710004_rna65640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731039_rna17012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731680_rna18188	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687570_rna35611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687571_rna35623	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687572_rna35651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687574_rna35653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687575_rna35654	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113692699_rna4512	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113687577_rna35659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687578_rna35662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687579_rna35663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712490_rna68760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712491_rna68761	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729515_rna21760	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712497_rna66511	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113729516_rna21787	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113706070_rna5498	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113737084_rna25971	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737085_rna27742	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113737080_rna25495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737081_rna26352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737082_rna25442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737083_rna27749	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737088_rna25384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113716709_rna7310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687793_rna36892	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742861_rna32380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730858_rna16659	dual	plastid	mitochondrial	plastid	plastid
Cara_E_LOC113730859_rna16660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730852_rna16646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730853_rna16648	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730850_rna16641	dual	dual	mitochondrial	dual	dual
Cara_E_LOC113730851_rna16644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730856_rna16652	dual	dual	mitochondrial	plastid	plastid
Cara_E_LOC113730857_rna16655	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730855_rna16651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704509_rna5225	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113704508_rna56554	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704503_rna56545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704502_rna56543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704500_rna56538	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704507_rna56552	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704506_rna56551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704504_rna56546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113707854_rna5812	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113710115_rna65958	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740674_rna32558	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113707859_rna5813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740671_rna32531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740673_rna32555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718409_rna76185	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718408_rna76184	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113718407_rna76183	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718406_rna7601	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113718405_rna76179	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113718404_rna76175	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718403_rna76174	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718402_rna76173	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718401_rna76170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718400_rna76161	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712441_rna67180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712440_rna66300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712443_rna6617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712442_rna67181	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712445_rna69003	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113712444_rna68957	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712447_rna66390	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113712446_rna69002	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712449_rna66445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712448_rna66607	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113706812_rna5627	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113689907_rna6879	dual	dual	mitochondrial	dual	mitochondrial
Cara_E_LOC113742316_rna33388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703398_rna58169	dual	dual	non-organellar	dual	non-organellar
Cara_E_LOC113703366_rna55741	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703367_rna58511	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113703362_rna56442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703363_rna56092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703360_rna55740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703361_rna57167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703368_rna57048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703369_rna57243	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697899_rna3511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743344_rna35314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743345_rna35876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743347_rna37033	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743340_rna36282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743348_rna34840	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113743349_rna35467	plastid	plastid	non-organellar	plastid	non-organellar
Cara_E_LOC113728691_rna17989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741273_rna32035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113713310_rna6745	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113728695_rna18034	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113713317_rna6746	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741274_rna33320	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113741275_rna31059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728699_rna18073	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113741278_rna32309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741279_rna33830	dual	mitochondrial	plastid	mitochondrial	non-organellar
Cara_E_LOC113743692_rna35794	dual	plastid	mitochondrial	plastid	plastid
Cara_E_LOC113743693_rna36509	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113743690_rna35799	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743697_rna34912	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743695_rna35511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743698_rna35599	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
Cara_E_LOC113743699_rna35325	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741188_rna31595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742562_rna33009	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703948_rna5078	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113703949_rna58939	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742567_rna33763	dual	dual	plastid	non-organellar	non-organellar
Cara_E_LOC113742566_rna33308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742565_rna33621	dual	plastid	mitochondrial	plastid	non-organellar
Cara_E_LOC113689012_rna4535	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113703942_rna5072	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113741181_rna31640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703940_rna56065	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742568_rna33762	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703946_rna56168	dual	dual	plastid	plastid	dual
Cara_E_LOC113703947_rna56165	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703944_rna57156	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703945_rna56129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
